gerogeroR,IiyamaAkari,mjauemi,nippon_ukuraina,OKB1917,nvkePqkpk5P3Y50,Gurenko_Andrii,MichitoTsuruoka,Sz73B,ozawa_jimusho,jda1BekUDve1ccx,kamipapa_ro,FIFI_Egypt,KunisueNorito,yoniumuhibi,KanAugust,matsudaHI,KadotaRyusho,tezheya,rockfish31,iiduna_yutaka,Narodovlastiye,toshio_tamogami,naoyafujiwara,ichiroaisawa,kazzshi69,airi_deshi_555,rusbureau,mooncave3,soraplaza
222457674,153613388,0,1530713535374045184,594260203,234018403,1525456325484105728,37840599,1371031953168756736,1519520063896055809,916698021726846976,1445190284774576130,1014042021391052800,320361332,835927331197734912,801756129923432448,1416035359620796417,1511927416838504457,1532912340332855297,1529792549506150400,934895322546835456,1332930023917903875,1291651060667305985,1520631756889923585,1204020207162777600,0,148244156,0,121711270,1520230728407339009
26009481,76632800,0,239658881,102507409,1434718976135729153,1505827514530209793,457960730,869797099658854400,1199570386993610753,1532269826173181952,1440817127095603209,970430534,60487185,740635476403490816,1089675710,1211823079137005568,1477144559188865024,841301564253908993,1467457693342642176,250685578,1532296787880316929,4775917939,86536162,3055971648,0,1405541610176192525,0,1022513428055740416,1517354863822209025
68947045,124963073,0,1530859671074242561,751214402192355328,1186624651968933888,1423780493707804673,995616958459461633,85579760,87461262,1468783868883124224,1038249432624459776,1455171860832817154,1328220193995198464,421065629,1245525579861917696,969853476900454401,1527295754716741632,1346963818090360833,840745922514444288,2594197813,1486635923328888832,831340881282101248,1455384005444993025,1239401665599430657,0,1357356232487571456,0,107052055,1439802263568994305
103243246,1859705276,0,154159261,1522564219014590464,1431411849057091586,345810635,1455900269498167310,1254482082597765122,1532305888157257730,1532265376112730112,1254966567097397249,1607746759,1309364362524553217,2316736766,192447115,3359709500,1444938937244401664,164532010,1496396102643625990,4752470240,1463289608028844033,3306577038,1515434951680077824,3022571844,0,1131496745207181313,0,198730027,270439555
1506351912488431617,1499707337615212544,0,1436247072928272391,1433643850782810114,1227970294381346816,365442978,1502840410040791043,996599662831271936,2302496616,1521807235042750466,630179410,1530516491669413889,3862568807,1473679172,1468765173330898946,1167630938190172165,111649013,1390726060333965315,1529780678455623681,5649052,94758481,1344974553106186240,1506273101927292928,1054754734085562368,0,1339060506515001345,0,910828220714332160,928174972912070657
1116304861400711168,144377976,0,1531347560572432386,1038420659418722305,1434301784386793473,1336241237003628544,1516751018436206595,1356306145846038528,4065696854,2506807051,120512778,220316799,1199973170930864128,1150281424018137089,1426566346582630406,1413130250641231879,1527988796033093632,832761483461210114,2438596604,112755793,988288893362388992,1269070704080633856,122865102,949521025863069697,0,1023668217829441536,0,1311791708,1520324597144760320
1496752852727136256,116929134,0,895373437354430464,1500486696085102593,1328535250431950848,2767315130,2828146747,1315257655632437249,1314140865162473472,3323673102,1030988356157505536,1051696063877271552,216372759,1379815879399985152,1159461018860306432,1427497281863897091,1535030386018746368,1326501105212116996,1512206804885073920,117760680,1439880311043620865,112405993,1485310666483601408,1212015946014937088,0,1184671582356045824,0,1395650936769454081,1453368078985695238
1524015565915926528,1455163447029633027,0,1143916206,831134438478082048,1193145348513943553,1231824707248250880,1232638850033258496,852312200,1260086315523006464,585955814,94573187,2246901337,989434292437635073,1257337276448690176,1114266115,14047487,1533605491565543424,1533062188566360065,1124491374479302656,767330898198925312,1431609876489256961,1530301516363739136,1185523289101201408,250498010,0,1436533148100161540,0,1496779879005794309,796325151247724544
3020307356,490349636,0,1531144478979149825,1531258942298689537,4297341012,713194018809651202,161319310,3317712422,1532281281915912192,1437799063122939906,702492223053524993,1404730108213006336,863161821519265792,922592945307402240,941609235527303168,1286124946368806912,377250730,1292471205606252545,1526449603562078208,179941255,707105955373187072,1148452880908599296,1461186163520475136,3085207688,0,1000298479111974912,0,1442691367986085894,1390928362533621765
379625778,1267961725568991232,0,1063788799921025024,1531067208041828352,1257300062163492864,955711035075313669,132189648,1257923962043985920,1504398891948855298,139643670,820762104852422656,880585357170851840,194978005,108854942,1502335404384862208,37358204,1534292345109491712,1533063073816530946,1160611877539344385,978326612193062912,1491934566491189250,1142425338758103040,250990901,1220656518166503425,0,914031560097112065,0,745199421013393409,966713748588175361
2587549292,1359141732193947653,0,153840258,1530265877693665280,1348436168073887748,4330439833,1516740370474094593,1350026393736814593,2839477788,1531853784041033728,56023101,1202327236830842881,1029870355689566208,331724301,1451586538416996354,1305971952,1479176982965657600,1254004079551868929,1509898942770982916,1078508177652502528,1396667993136848898,350727557,1520929959484686336,238882638,0,800676417423802368,0,1286418405860335616,1023142549261705217
92714043,3070612465,0,1477088432,1401400347562635264,1426766903918268420,950196108138967040,551883125,102052942,1486740555489214464,1433654105969332226,1427792491512700928,1515714213695881226,35205428,907885971428929536,1438662298613129216,1421466852371230722,1535034359127846912,1237290305503674368,2478152569,1059449310,1035089318165901312,422504646,1520922559940014081,408441621,0,3012132188,0,1295020774407811073,849055988288073728
1508087479681032199,1955415433,0,1531098822298210305,268235802,1231471090012213249,98104896,468324864,1194909276831043584,719045907056951297,1532243882859438080,1356584583588843526,944898320199061505,810518428750520320,258245496,1141926338762166272,1428203978181988355,1521566366331027457,63954626,1268595831172526080,87462250,1472282124480757760,756415971573706753,411997603,119012581,0,1073933791767363584,0,746761256833429504,1408709291284918279
1488012601845956611,2322409225,0,1523923776077180928,1236246004241842176,1138255076080832512,295916329,1077817621389631488,3225198896,140170758,1438863546834571268,1157021576497266689,75246593,1117035546700726272,38190921,1020151975298490368,1435498482324754434,1206160603057770497,893758482326867968,1259219035935305729,411428549,1228522866427060224,1199980561063788544,1508042501630083075,1226960205566619651,0,999426519633047553,0,2383603094,1483070163079798787
99635276,1420725668636086276,0,1295027348635447297,2370001896,1433758728805752834,1525433936276385792,48333609,1168315385495474176,128811496,1414511640851091462,458553445,1156314001,1509732764639440896,1344181321006940166,1610242484,1259441092195315713,1302859658420342786,919888881289330688,1514147045418082305,89458318,1532610844906819584,1530956449849163777,1520683619932508161,99354096,0,1094468795379331073,0,1402261779649007635,1425929809893355521
525941807,1519638317301522433,0,721055580207448064,1531249404157775872,1350981510002782208,1525431208280469505,1463146787846311940,953233860631838720,263153522,2378992333,227552529,1054909952064507904,103172149,1268117872024272906,1428410881004556291,1434839202319900673,1502170503426953224,1508114832507412496,1434035295914061826,44536322,1039745415191699461,1462742696309641221,1520907466573508609,985394023861960704,0,1348193131372560384,0,1482623320323653636,1086863242574458880
394041133,1157219513366011905,0,163426632,101913035,1433451174129070081,1525428289627918337,3060829338,91029712,99963978,243018222,205147599,1440314198118973444,1173181877739409408,1232611308404535296,1382266043679133699,941978895678447616,9679912,880918662902726657,58164533,2896386314,1518011801190895616,1028576347407306752,1509054845051109380,1181350490270887938,0,914015659171889152,0,1408732300460793860,1086131559428550656
1104550152,1426751315233759234,0,1498693065141534720,1530140549180641280,4801277454,1438118196536512516,707689054595231744,244788222,2518214413,1428003400206061570,812700972099084288,1225252542642192384,785098509263310848,1291764078751305728,1304314568018018305,1304069784506490880,1476136908124487680,1369240213327806465,1520961856625856512,16711373,1182082676532006912,1527991690203922432,1269817015344091137,1247428701052010499,0,813923248488398848,0,1365832164252655616,296090387
1464917012011188224,3138200780,0,1503685873270878214,1061103795696877573,527002283,2533490749,1139917703181791233,2331700434,985666393,107072910,923074634731229184,574198994,1488662866966507521,858477142748708864,1115872993639575552,1297548735346401280,1535024288176087040,932095317633150976,636324405,1015460485406158848,1532565812971974656,872369040836239361,1512198002135691266,608349173,0,2344332894,0,1472051888522940418,779345184907665408
2356847120,1519647395667070977,0,824262947694256128,1523665919201153024,1433571981610270727,1525368255665557504,1400315300,570039122,1522037091059658752,1528645009029070848,153362336,1292405796920160258,545684697,1188283494411067393,1271547591788908544,1378331489163599876,151465736,147367074,256817308,930768536913321984,316797078,1530934936084938754,1199283962876530689,1091673137438019591,0,1272470952844996608,0,1240952858117169158,2234164735
962102071,1513881876548972548,0,1243992773549641729,1450444758493450243,2920000308,420925283,1514396424967909380,152157404,122936371,4707938605,1322832225537241093,1505595686360064000,985818614765793281,914966094531534848,253533979,1109351522456858624,1274912296318320641,1533048970079260672,1267383983504908290,14709363,1711654704,3152145350,1314192006604713985,1094872014676848640,0,1084384549436440576,0,993695255873515520,1518781671704723456
194935641,118614763,0,1219343435485736961,1531239578866429954,1431546245751861255,1525429136411742208,1391715001094733830,870590236912271360,1427962571441594374,1210939097633525760,275524628,1457929876481404928,3619875378,156933128,143372783,2489231419,1535015125039861760,1258669715196526592,1644096476,952535510928433152,1315225749498994688,1530523962127810560,444410079,812987012382793728,0,1047624420649402368,0,228758506,1388316511605952512
210824146,2810719358,0,151761145,1276927532504211456,1111163227612676096,1525421792407752704,265290836,158284734,268336515,1392650163315904513,1404056004183003144,1057649941198196739,703550292059512832,1076404510799450114,716416746198945793,1361831072611229697,1513643680212865026,1412374356307546113,1372405954956849155,199058063,1359378006528020481,1455707023614484485,1519954600484163584,1019090688258928642,0,1141652236625252352,0,1130022607,1046611208369987584
1518311900676689920,625223774,0,151683966,1528175871819153409,1118840966763302912,1157246675494170624,910115350888423424,1081430664639967232,1532276629804023808,1441274636814016519,1497732220362309640,3010060831,798716099583873028,1635474505,168538675,2616760062,1497119037389565953,3241800571,857200740556693504,1029415745594085377,1529523201553858566,1254026181864599557,1506044593389051905,1222353021423669248,0,1388819008883806209,0,1227229674310225920,550485280
101108635,953208289415671809,0,103762826,993372469640613888,1401295162790367232,1525412333656612864,905649808659976193,258679472,115041652,1444586955526717443,230194527,577081471,110409619,1302476119950548993,1248082083315978240,1325586339077578752,1478711801730985986,1522838182504534016,1357294586,587954417,936343666771165184,1116622061906960385,1358697898934902784,1245914379641425920,0,1272803498736840705,0,2522743770,1323510851278495744
1517503092006297600,2900170159,0,904026055488397312,763221217675386884,1240279913791254528,1525413290574516224,297000501,94054854,1532283277117358080,470843626,2558312778,1526338839555756032,267585487,1379933092555620352,2913507259,1239214345319526400,3180279758,1512984599932338181,141218995,1072663356018851841,1466736233842114560,1472530180241784832,1454029901535735821,1219775631077953538,0,1430097113954750469,0,845573124468834305,1268445106777931776
